Entity,Code,Date,"Daily new estimated infections of COVID-19 (ICL, mean)","Daily new estimated infections of COVID-19 (IHME, mean)","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (LSHTM, median)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Saxony,OWID_SAX,2020-06-24,,7.64496931400343,,,
Saxony,OWID_SAX,2020-06-25,,6.71610736201279,,,
Saxony,OWID_SAX,2020-06-26,,5.87180308380694,,,
Saxony,OWID_SAX,2020-06-27,,5.11267659885748,,,
Saxony,OWID_SAX,2020-06-28,,4.43800618611216,,,
Saxony,OWID_SAX,2020-06-29,,3.84586762886868,,,
Saxony,OWID_SAX,2020-06-30,,3.33295610420835,,,
Saxony,OWID_SAX,2020-07-01,,2.89455263086204,,,
Saxony,OWID_SAX,2020-07-02,,2.52478811857544,,,
Saxony,OWID_SAX,2020-07-03,,2.21713334968431,,,
Saxony,OWID_SAX,2020-07-04,,1.96491361447129,,,
Saxony,OWID_SAX,2020-07-05,,1.76178535177345,,,
Saxony,OWID_SAX,2020-07-06,,1.60211311231972,,,
Saxony,OWID_SAX,2020-07-07,,1.48117263053712,,,
Saxony,OWID_SAX,2020-07-08,,1.39522743314811,,,
Saxony,OWID_SAX,2020-07-09,,1.3415233792186,,,
Saxony,OWID_SAX,2020-07-10,,1.31818644883308,,,
Saxony,OWID_SAX,2020-07-11,,1.32404879112315,,,
Saxony,OWID_SAX,2020-07-12,,1.35856615015582,,,
Saxony,OWID_SAX,2020-07-13,,1.42178951813797,,,
Saxony,OWID_SAX,2020-07-14,,1.51416539746637,,,
Saxony,OWID_SAX,2020-07-15,,1.63622813536887,,,
Saxony,OWID_SAX,2020-07-16,,1.78834961277754,,,
Saxony,OWID_SAX,2020-07-17,,1.97027717831582,,,
Saxony,OWID_SAX,2020-07-18,,2.18055650245932,,,
Saxony,OWID_SAX,2020-07-19,,2.41594027577751,,,
Saxony,OWID_SAX,2020-07-20,,2.67092555161633,,,
Saxony,OWID_SAX,2020-07-21,,2.93750128049798,,,
Saxony,OWID_SAX,2020-07-22,,3.20561942361552,,,
Saxony,OWID_SAX,2020-07-23,,3.46419942114447,,,
Saxony,OWID_SAX,2020-07-24,,3.70229185904393,,,
Saxony,OWID_SAX,2020-07-25,,3.91033013776074,,,
Saxony,OWID_SAX,2020-07-26,,4.08127153127011,,,
Saxony,OWID_SAX,2020-07-27,,4.21097816794399,,,
Saxony,OWID_SAX,2020-07-28,,4.29802336604948,,,
Saxony,OWID_SAX,2020-07-29,,4.34338798156164,,,
Saxony,OWID_SAX,2020-07-30,,4.35008239032953,,,
Saxony,OWID_SAX,2020-07-31,,4.32264900906693,,,
Saxony,OWID_SAX,2020-08-01,,4.26667683010756,,,
Saxony,OWID_SAX,2020-08-03,,4.09439162462452,,,
Saxony,OWID_SAX,2020-08-04,,3.9911665768603,,,
Saxony,OWID_SAX,2020-08-05,,3.88514564824021,,,
Saxony,OWID_SAX,2020-08-06,,3.7824849131695,,,
Saxony,OWID_SAX,2020-08-07,,3.68893843077719,,,
Saxony,OWID_SAX,2020-08-08,,3.60980401131126,,,
Saxony,OWID_SAX,2020-08-10,,3.51387125468034,,,
Saxony,OWID_SAX,2020-08-11,,3.50598236147629,,,
Saxony,OWID_SAX,2020-08-12,,3.53067047557025,,,
Saxony,OWID_SAX,2020-08-13,,3.5911876744733,,,
Saxony,OWID_SAX,2020-08-14,,3.69270380995026,,,
Saxony,OWID_SAX,2020-08-15,,3.84142627660557,,,
Saxony,OWID_SAX,2020-08-16,,4.04484794210718,,,
Saxony,OWID_SAX,2020-08-17,,4.31201112500082,,,
Saxony,OWID_SAX,2020-08-18,,4.65605910781516,,,
Saxony,OWID_SAX,2020-08-19,,5.09148534969192,,,
Saxony,OWID_SAX,2020-08-20,,5.63649058775089,,,
Saxony,OWID_SAX,2020-08-21,,6.31404994177093,,,
Saxony,OWID_SAX,2020-08-22,,7.15298901344273,,,
Saxony,OWID_SAX,2020-08-23,,8.18900831336544,,,
Saxony,OWID_SAX,2020-08-24,,9.46570620671786,,,
Saxony,OWID_SAX,2020-08-25,,11.0353333641102,,,
Saxony,OWID_SAX,2020-08-26,,12.9590444261714,,,
Saxony,OWID_SAX,2020-08-27,,15.3061544604156,,,
Saxony,OWID_SAX,2020-08-28,,18.1522467324139,,,
Saxony,OWID_SAX,2020-08-29,,21.576043492692,,,
Saxony,OWID_SAX,2020-08-30,,25.6539207336579,,,
Saxony,OWID_SAX,2020-08-31,,30.4535802798212,,,
Saxony,OWID_SAX,2020-09-01,,36.0262395788923,,,
Saxony,OWID_SAX,2020-09-02,,42.3976746989175,,,
Saxony,OWID_SAX,2020-09-03,,49.5607813790588,,,
Saxony,OWID_SAX,2020-09-04,,57.4697822186417,,,
Saxony,OWID_SAX,2020-09-05,,66.0344705292391,,,
Saxony,OWID_SAX,2020-09-06,,75.1185818324126,,,
Saxony,OWID_SAX,2020-09-07,,84.541287610437,,,
Saxony,OWID_SAX,2020-09-08,,94.0821470307288,,,
Saxony,OWID_SAX,2020-09-09,,103.496456847179,,,
Saxony,OWID_SAX,2020-09-10,,112.532467951908,,,
Saxony,OWID_SAX,2020-09-11,,120.950476748172,,,
Saxony,OWID_SAX,2020-09-12,,128.543961522479,,,
Saxony,OWID_SAX,2020-09-13,,135.156894228959,,,
Saxony,OWID_SAX,2020-09-14,,140.697154683767,,,
Saxony,OWID_SAX,2020-09-15,,145.144299103712,,,
Saxony,OWID_SAX,2020-09-16,,148.555018253278,,,
Saxony,OWID_SAX,2020-09-17,,151.061315880547,,,
Saxony,OWID_SAX,2020-09-18,,152.865185841512,,,
Saxony,OWID_SAX,2020-09-19,,154.224904680728,,,
Saxony,OWID_SAX,2020-09-20,,155.441579781394,,,
Saxony,OWID_SAX,2020-09-21,,156.849864618229,,,
Saxony,OWID_SAX,2020-09-22,,158.803785079485,,,
Saxony,OWID_SAX,2020-09-23,,161.667817615504,,,
Saxony,OWID_SAX,2020-09-24,,165.81946618734,,,
Saxony,OWID_SAX,2020-09-25,,171.650302275676,,,
Saxony,OWID_SAX,2020-09-26,,179.573428042214,,,
Saxony,OWID_SAX,2020-09-27,,190.028071818254,,,
Saxony,OWID_SAX,2020-09-28,,203.49290783132,,,
Saxony,OWID_SAX,2020-09-29,,220.485878472347,,,
Saxony,OWID_SAX,2020-09-30,,241.561868248298,,,
Saxony,OWID_SAX,2020-10-01,,267.311365064492,,,
Saxony,OWID_SAX,2020-10-02,,298.350625036464,,,
Saxony,OWID_SAX,2020-10-03,,335.295253787218,,,
Saxony,OWID_SAX,2020-10-04,,378.726495705892,,,
Saxony,OWID_SAX,2020-10-05,,429.137973613161,,,
Saxony,OWID_SAX,2020-10-06,,486.854946070765,,,
Saxony,OWID_SAX,2020-10-07,,551.933258124385,,,
Saxony,OWID_SAX,2020-10-08,,624.049928163939,,,
Saxony,OWID_SAX,2020-10-09,,702.420767537021,,,
Saxony,OWID_SAX,2020-10-10,,785.790591993388,,,
Saxony,OWID_SAX,2020-10-11,,872.539974748775,,,
Saxony,OWID_SAX,2020-10-12,,960.86566159715,,,
Saxony,OWID_SAX,2020-10-13,,1048.99248783436,,,
Saxony,OWID_SAX,2020-10-14,,1135.40904368156,,,
Saxony,OWID_SAX,2020-10-15,,1219.03314135837,,,
Saxony,OWID_SAX,2020-10-16,,1299.30572426284,,,
Saxony,OWID_SAX,2020-10-17,,1376.15871214876,,,
Saxony,OWID_SAX,2020-10-18,,1449.93803095998,,,
Saxony,OWID_SAX,2020-10-19,,1521.35881578016,,,
Saxony,OWID_SAX,2020-10-20,,1591.45643047898,,,
Saxony,OWID_SAX,2020-10-21,,1661.52174148441,,,
Saxony,OWID_SAX,2020-10-22,,1733.0330959706,,,
Saxony,OWID_SAX,2020-10-23,,1807.59222494134,,,
Saxony,OWID_SAX,2020-10-24,,1886.83410181166,,,
Saxony,OWID_SAX,2020-10-25,,1972.29430083355,,,
Saxony,OWID_SAX,2020-10-26,,2065.2798014043,,,
Saxony,OWID_SAX,2020-10-27,,2166.6778951552,,,
Saxony,OWID_SAX,2020-10-28,,2276.86461141974,,,
Saxony,OWID_SAX,2020-10-29,,2395.7028104746,,,
Saxony,OWID_SAX,2020-10-30,,2522.52858010688,,,
Saxony,OWID_SAX,2020-10-31,,2656.13797312431,,,
Saxony,OWID_SAX,2020-11-01,,2794.77210801127,,,
Saxony,OWID_SAX,2020-11-02,,2936.22724839991,,,
Saxony,OWID_SAX,2020-11-03,,3077.6208553685,,,
Saxony,OWID_SAX,2020-11-04,,3215.81137833527,,,
Saxony,OWID_SAX,2020-11-05,,3348.26283447459,,,
Saxony,OWID_SAX,2020-11-06,,3472.98064762936,,,
Saxony,OWID_SAX,2020-11-07,,3589.13155112522,,,
Saxony,OWID_SAX,2020-11-08,,3697.8214080649,,,
Saxony,OWID_SAX,2020-11-09,,3801.20382884221,,,
Saxony,OWID_SAX,2020-11-10,,3902.44878074997,,,
Saxony,OWID_SAX,2020-11-11,,3995.06428731331,,,
Saxony,OWID_SAX,2020-11-12,,4091.45888698362,,,
Saxony,OWID_SAX,2020-11-13,,4193.41564656653,,,
Saxony,OWID_SAX,2020-11-14,,4299.46814295473,,,
Saxony,OWID_SAX,2020-11-15,,4410.7819527118,,,
Saxony,OWID_SAX,2020-11-16,,4540.31164241538,,,
Saxony,OWID_SAX,2020-11-17,,4684.12464620622,,,
Saxony,OWID_SAX,2020-11-18,,4841.01160678248,,,
Saxony,OWID_SAX,2020-11-19,,5004.93333842728,,,
Saxony,OWID_SAX,2020-11-20,,5184.07483263049,,,
Saxony,OWID_SAX,2020-11-21,,5379.61301068797,,,
Saxony,OWID_SAX,2020-11-22,,5586.70109295755,,,
Saxony,OWID_SAX,2020-11-23,,5805.57295028796,,,
Saxony,OWID_SAX,2020-11-24,,6036.71140641267,,,
Saxony,OWID_SAX,2020-11-25,,6273.37519674184,,,
Saxony,OWID_SAX,2020-11-26,,6514.19993263167,,,
Saxony,OWID_SAX,2020-11-27,,6772.19287011692,,,
Saxony,OWID_SAX,2020-11-28,,7048.85717351719,,,
Saxony,OWID_SAX,2020-11-29,,7338.3072863606,,,
Saxony,OWID_SAX,2020-11-30,,7641.12939664213,,,
Senegal,SEN,2020-01-25,,,,,0
Senegal,SEN,2020-01-26,,,,,0
Senegal,SEN,2020-01-27,,,,,0
Senegal,SEN,2020-01-28,,,,,0
Senegal,SEN,2020-01-29,,,,,0
Senegal,SEN,2020-01-30,,,,,0
Senegal,SEN,2020-01-31,,,,,0
Senegal,SEN,2020-02-01,,,,,0
Senegal,SEN,2020-02-02,,,,,0
Senegal,SEN,2020-02-03,,,,,0
Senegal,SEN,2020-02-04,,0,,,0
Senegal,SEN,2020-02-05,,0,,,0
Senegal,SEN,2020-02-06,,0,,,0
Senegal,SEN,2020-02-07,,0,,,0
Senegal,SEN,2020-02-08,,0,,,0
Senegal,SEN,2020-02-09,,0,,,0
Senegal,SEN,2020-02-10,,0,,,0
Senegal,SEN,2020-02-11,,0.582872463543899,,,0
Senegal,SEN,2020-02-12,,1.20486376929009,,,0
Senegal,SEN,2020-02-13,,1.89385288806655,,,0
Senegal,SEN,2020-02-14,,2.69536460241927,,,0
Senegal,SEN,2020-02-15,,3.61223532889944,,,0
Senegal,SEN,2020-02-16,,4.06357913879937,,,0
Senegal,SEN,2020-02-17,,4.55557759586554,,,0
Senegal,SEN,2020-02-18,0,5.08979659583669,,,0
Senegal,SEN,2020-02-19,0.5,5.66761371877875,,,0
Senegal,SEN,2020-02-20,0.47,6.29019120754317,,,0
Senegal,SEN,2020-02-21,0.6,6.95845875030425,,,0
Senegal,SEN,2020-02-22,0.67,7.67315771504605,,,0
Senegal,SEN,2020-02-23,1.1,8.4350387290875,,,0
Senegal,SEN,2020-02-24,1.13,9.24523744740394,,,0
Senegal,SEN,2020-02-25,1.44,10.1057381869988,,,0
Senegal,SEN,2020-02-26,1.9,11.0198256501554,,,0
Senegal,SEN,2020-02-27,1.94,11.9925801650303,,,0
Senegal,SEN,2020-02-28,2.17,13.0312402865435,,,0
Senegal,SEN,2020-02-29,2.71,14.1453924269725,,,0
Senegal,SEN,2020-03-01,3.3,15.3472588960727,,,0
Senegal,SEN,2020-03-02,3.92,16.652008551126,,,0.14286
Senegal,SEN,2020-03-03,5.25,18.0782151075572,,,0.28571
Senegal,SEN,2020-03-04,5.99,19.6482828340528,,,0.57143
Senegal,SEN,2020-03-05,6.81,21.3886922386811,,,0.57143
Senegal,SEN,2020-03-06,8.47,23.3297930066047,,,0.57143
Senegal,SEN,2020-03-07,10.12,25.50491845571,,,0.57143
Senegal,SEN,2020-03-08,12.77,27.9490791840079,,,0.57143
Senegal,SEN,2020-03-09,14.16,30.6971269037005,,,0.42857
Senegal,SEN,2020-03-10,17.56,33.7815976855442,,,0.28571
Senegal,SEN,2020-03-11,21.43,37.2305785973933,,,0
Senegal,SEN,2020-03-12,25.22,41.0657596274086,,,0
Senegal,SEN,2020-03-13,30.18,45.3003161462122,,,0.85714
Senegal,SEN,2020-03-14,36.18,49.936773228331,,,0.85714
Senegal,SEN,2020-03-15,43.02,54.9647664329173,,,2.85714
Senegal,SEN,2020-03-16,51.17,60.3587149159945,,,2.85714
Senegal,SEN,2020-03-17,59.68,66.0764576380561,,,3.14286
Senegal,SEN,2020-03-18,68.65,72.0591996970923,,,3.85714
Senegal,SEN,2020-03-19,81.08,78.23442820058,,,3.85714
Senegal,SEN,2020-03-20,91.85,84.5219945628835,,,4
Senegal,SEN,2020-03-21,104.84,90.8416798673168,,,5.28571
Senegal,SEN,2020-03-22,117.47,97.1217402836748,,,6.14286
Senegal,SEN,2020-03-23,131.67,103.307451708172,,,7.85714
Senegal,SEN,2020-03-24,143.18,109.367304896998,,,8.57143
Senegal,SEN,2020-03-25,155.19,115.296913816143,,,9.71429
Senegal,SEN,2020-03-26,164.1,121.120784728884,,,10.57143
Senegal,SEN,2020-03-27,170.5,126.892023139162,,,11.57143
Senegal,SEN,2020-03-28,178.83,132.690737577238,,,11.85714
Senegal,SEN,2020-03-29,183.22,138.621985930367,,,10.71429
Senegal,SEN,2020-03-30,193.4,144.813392309907,,,11.85714
Senegal,SEN,2020-03-31,205.54,151.412595393023,,,12.71429
Senegal,SEN,2020-04-01,216.38,158.585285029774,,,13
Senegal,SEN,2020-04-02,229.52,166.511185177806,,,12.85714
Senegal,SEN,2020-04-03,239.23,175.37978467072,,,12.57143
Senegal,SEN,2020-04-04,250.49,185.385941279439,,,12.71429
Senegal,SEN,2020-04-05,262.69,196.724672166086,,,11.42857
Senegal,SEN,2020-04-06,270.65,209.586380822019,,,9.14286
Senegal,SEN,2020-04-07,288.46,224.152730387072,,,8.85714
Senegal,SEN,2020-04-08,302.32,240.594680748933,,,7.71429
Senegal,SEN,2020-04-09,312.39,259.069514355949,,,7.85714
Senegal,SEN,2020-04-10,330.75,279.715395352689,,,8.28571
Senegal,SEN,2020-04-11,349.71,302.642624143045,,,8.42857
Senegal,SEN,2020-04-12,362.99,327.920915302583,,,8.28571
Senegal,SEN,2020-04-13,385.1,355.563321184293,,,9.28571
Senegal,SEN,2020-04-14,402.37,385.505913815176,,,8.85714
Senegal,SEN,2020-04-15,413.21,417.585275914598,,,10
Senegal,SEN,2020-04-16,429.68,451.521643969531,,,12.14286
Senegal,SEN,2020-04-17,447.17,486.908531145809,,,11
Senegal,SEN,2020-04-18,466.01,523.207615921284,,,10.28571
Senegal,SEN,2020-04-19,481.7,559.754005614216,,,12.42857
Senegal,SEN,2020-04-20,501.78,595.770421750903,,,12.28571
Senegal,SEN,2020-04-21,523.4,630.388095918403,,,16.14286
Senegal,SEN,2020-04-22,544.81,662.676660131165,,42.8578252959905,18.28571
Senegal,SEN,2020-04-23,562.56,691.688208901078,,48.5361459839467,20.57143
Senegal,SEN,2020-04-24,588.26,716.518768752491,,54.5966702029474,29
Senegal,SEN,2020-04-25,608.53,736.37441627868,,76.9734126025083,37.71429
Senegal,SEN,2020-04-26,634.52,750.64702043722,,100.126624207402,43.42857
Senegal,SEN,2020-04-27,659.41,758.984712225082,,115.347398445049,51.28571
Senegal,SEN,2020-04-28,684.76,761.339754359518,,135.917858080458,58.71429
Senegal,SEN,2020-04-29,699.66,757.98047502196,,156.163780665876,62.85714
Senegal,SEN,2020-04-30,717.02,749.475424594623,,167.352123521811,64.85714
Senegal,SEN,2020-05-01,726.67,736.642144048984,,172.889483757038,68.42857
Senegal,SEN,2020-05-02,746.75,720.48273625859,,182.677814774013,71.57143
Senegal,SEN,2020-05-03,761.16,702.103574394637,,191.390678628852,73
Senegal,SEN,2020-05-04,777.8,682.630192484227,,195.592923298172,76.42857
Senegal,SEN,2020-05-05,795.16,663.147833447357,,205.614540866882,72.28571
Senegal,SEN,2020-05-06,819.49,644.664177266763,,194.589562619512,78.71429
Senegal,SEN,2020-05-07,852.31,628.08597083432,,212.47779772298,79.85714
Senegal,SEN,2020-05-08,868.77,614.211468617622,,216.219432344378,75.28571
Senegal,SEN,2020-05-09,891.31,603.737032482801,,204.523569653921,74.14286
Senegal,SEN,2020-05-10,913.73,597.264023214576,,202.151526854483,75.28571
Senegal,SEN,2020-05-11,936.48,595.306451954156,,206.078153305904,87.85714
Senegal,SEN,2020-05-12,965.8,598.295212757659,,241.513056673311,95.14286
Senegal,SEN,2020-05-13,986.66,606.594441032304,,262.739570656996,96
Senegal,SEN,2020-05-14,1023.97,620.524910486316,,266.406048546963,99.57143
Senegal,SEN,2020-05-15,1036.31,640.38642596308,,277.761028414766,108.42857
Senegal,SEN,2020-05-16,1060.96,666.486595440934,,304.153006222755,113.57143
Senegal,SEN,2020-05-17,1093.43,699.15898096677,,320.454068683567,110.14286
Senegal,SEN,2020-05-18,1117.6,738.765818630348,,312.71648135512,94
Senegal,SEN,2020-05-19,1145.03,785.682357095033,,268.633993557878,88.85714
Senegal,SEN,2020-05-20,1179.39,840.26708691869,,255.686013526582,87
Senegal,SEN,2020-05-21,1214.53,902.817322118386,,252.149593792215,89
Senegal,SEN,2020-05-22,1243.73,973.514619272867,,259.891371630712,85.57143
Senegal,SEN,2020-05-23,1272.24,1052.36173205422,,251.841375224515,78.14286
Senegal,SEN,2020-05-24,1305.65,1139.11760692904,,231.857123753837,81
Senegal,SEN,2020-05-25,1346.69,1233.25050206203,,242.365446211396,83.71429
Senegal,SEN,2020-05-26,1384.41,1333.89955884583,,252.672065054055,77.71429
Senegal,SEN,2020-05-27,1400,1439.84653659658,,236.668850207325,77
Senegal,SEN,2020-05-28,1414.96,1549.48916172464,,236.654069364647,76.57143
Senegal,SEN,2020-05-29,1447.78,1660.82487725328,,237.550248834659,74.28571
Senegal,SEN,2020-05-30,1478.51,1771.45518927902,,232.669127704424,79.85714
Senegal,SEN,2020-05-31,1509.58,1878.63184886478,,252.547360734852,85.42857
Senegal,SEN,2020-06-01,1555.59,1979.35872646129,,272.818724355195,87
Senegal,SEN,2020-06-02,1588.65,2070.57904633294,,280.576069445525,96.42857
Senegal,SEN,2020-06-03,1619.63,2149.41532115992,,314.055927455949,97
Senegal,SEN,2020-06-04,1662.05,2213.44152312822,,319.02597884886,96.14286
Senegal,SEN,2020-06-05,1703.38,2260.95806404544,,319.297541738377,103.71429
Senegal,SEN,2020-06-06,1750.38,2291.18399518443,,347.767784798879,102
Senegal,SEN,2020-06-07,1803.98,2304.31312766963,,345.270192368818,97.57143
Senegal,SEN,2020-06-08,1853.44,2301.44144563726,,333.351745758646,98.28571
Senegal,SEN,2020-06-09,1904.21,2284.41847138508,,338.841848170409,97.14286
Senegal,SEN,2020-06-10,1950,2255.60769856226,,337.851646333887,101.14286
Senegal,SEN,2020-06-11,1977.64,2217.64465557461,,354.757804301817,105.42857
Senegal,SEN,2020-06-12,2021.42,2173.22946150234,,372.819288022314,99.42857
Senegal,SEN,2020-06-13,2039.43,2124.98245743194,,354.359142319192,106.71429
Senegal,SEN,2020-06-14,2073.58,2075.34759743853,,383.16465359588,108.85714
Senegal,SEN,2020-06-15,2111.27,2026.52096482652,,393.629478340477,106.57143
Senegal,SEN,2020-06-16,2144.89,1980.37962681469,,387.94065761919,104.42857
Senegal,SEN,2020-06-17,2188.62,1938.40382588562,,382.530157716198,104.14286
Senegal,SEN,2020-06-18,2221.2,1901.63123109587,,383.718890888847,102.28571
Senegal,SEN,2020-06-19,2254.84,1870.66250943669,,378.927705806918,112.57143
Senegal,SEN,2020-06-20,2296.76,1845.70637936545,,419.123375209433,112.42857
Senegal,SEN,2020-06-21,2322.18,1826.68100077973,,396.474564825838,114
Senegal,SEN,2020-06-22,2363.48,1813.33576946355,,428.182779532884,113.85714
Senegal,SEN,2020-06-23,2394.94,1805.36419785087,,429.262068721661,112.42857
Senegal,SEN,2020-06-24,2412.32,1802.47757126483,,425.311019450555,108.57143
Senegal,SEN,2020-06-25,2395.21,1804.42708494476,,411.944582941667,108.28571
Senegal,SEN,2020-06-26,2386.14,1810.99746321451,,411.93582066644,102.14286
Senegal,SEN,2020-06-27,2367.33,1821.98848291272,,389.438080088536,96.57143
Senegal,SEN,2020-06-28,2357.97,1837.18279947072,,393.445478881771,99.71429
Senegal,SEN,2020-06-29,2359,1856.31751802234,,381.478958006899,104
Senegal,SEN,2020-06-30,2348.07,1879.05736146559,,398.353768836647,108.42857
Senegal,SEN,2020-07-01,2347.9,1904.97317848674,,415.681214132279,113.71429
Senegal,SEN,2020-07-02,2351.98,1933.54206270333,,436.184597461333,117.28571
Senegal,SEN,2020-07-03,2356.64,1964.15834229813,,449.997005629686,115.71429
Senegal,SEN,2020-07-04,2370.63,1996.15264112542,,443.940922807687,116.14286
Senegal,SEN,2020-07-05,2363.71,2028.80555956901,,445.430206449554,116.28571
Senegal,SEN,2020-07-06,2378.14,2061.35651576747,,445.692486004892,111.42857
Senegal,SEN,2020-07-07,2387.71,2093.00995826344,,426.680989704834,107.71429
Senegal,SEN,2020-07-08,2394.01,2122.95058220452,,411.957140371076,104.57143
Senegal,SEN,2020-07-09,2382.64,2150.36982471641,,399.342084848044,104.28571
Senegal,SEN,2020-07-10,2364.65,2174.50874397711,,397.552252041576,102.57143
Senegal,SEN,2020-07-11,2355.1,2194.71443468953,,390.219451478791,106
Senegal,SEN,2020-07-12,2336.63,2210.48504076992,,402.336430855819,105
Senegal,SEN,2020-07-13,2331.28,2221.51273900644,,397.517706338627,102.85714
Senegal,SEN,2020-07-14,2321.45,2227.70208200117,,388.303155920185,99.42857
Senegal,SEN,2020-07-15,2311.84,2229.14211386444,,374.203821225342,101.71429
Senegal,SEN,2020-07-16,2303.51,2226.07522672197,,381.526324331653,99.57143
Senegal,SEN,2020-07-17,2289.69,2218.86452577165,,372.150501637162,94.57143
Senegal,SEN,2020-07-18,2280.84,2207.94554707158,,352.113189097802,93.57143
Senegal,SEN,2020-07-19,2282.91,2193.7830538714,,346.980087770182,96.42857
Senegal,SEN,2020-07-20,2266.91,2176.84016536433,,356.053005994245,107.14286
Senegal,SEN,2020-07-21,2245.8,2157.55059168681,,393.843929064581,106
Senegal,SEN,2020-07-22,2223.39,2136.2956185558,,387.824007449814,107.42857
Senegal,SEN,2020-07-23,2162.01,2113.3715453207,,391.146949140472,112.14286
Senegal,SEN,2020-07-24,2114.54,2088.95368116904,,406.263504213041,125.42857
Senegal,SEN,2020-07-25,2060.05,2063.07286407488,,452.048942360493,126.14286
Senegal,SEN,2020-07-26,2022.01,2035.60665309075,,452.214593171499,124.42857
Senegal,SEN,2020-07-27,1997.14,2006.28574257819,,443.65648724331,116.57143
Senegal,SEN,2020-07-28,1959.52,1974.72155011891,,413.349689518799,117.14286
Senegal,SEN,2020-07-29,1939.71,1940.45900403236,,413.058757948319,120
Senegal,SEN,2020-07-30,1912.74,1903.02470131629,,420.746371243212,120
Senegal,SEN,2020-07-31,1892.32,1861.97821155414,,418.358062957988,115.71429
Senegal,SEN,2020-08-01,1861.61,1816.95443946729,,401.119401768877,104.57143
Senegal,SEN,2020-08-02,1799.75,1767.69779420122,,360.43085637032,94.71429
Senegal,SEN,2020-08-03,1720.79,1714.09302412006,,324.607657266179,88.85714
Senegal,SEN,2020-08-04,1651.43,1656.19618297805,,302.823573261023,89.57143
Senegal,SEN,2020-08-05,1587.31,1594.26342527319,,303.561545708478,82.42857
Senegal,SEN,2020-08-06,1528.49,1528.77384685671,,277.828191454185,87
Senegal,SEN,2020-08-07,1476.26,1460.43252734433,,291.658977824868,93.57143
Senegal,SEN,2020-08-08,1430.4,1390.14495853669,,312.037368598589,102.71429
Senegal,SEN,2020-08-09,1382.64,1318.96334652075,,354.987947034656,118.71429
Senegal,SEN,2020-08-10,1334.84,1248.0116043642,,391.883149716675,132.28571
Senegal,SEN,2020-08-11,1301.23,1178.3988850374,,434.56824222719,135.42857
Senegal,SEN,2020-08-12,1262.13,1111.14633332896,,,149.85714
Senegal,SEN,2020-08-13,1226.96,1046.7516845304,,,146.42857
Senegal,SEN,2020-08-14,1190.36,986.01191254774,,,140.71429
Senegal,SEN,2020-08-15,1146.33,929.512092702642,,,147
Senegal,SEN,2020-08-16,1111.01,877.639231130085,,,141
Senegal,SEN,2020-08-17,1077.82,830.629702694332,,,132.14286
Senegal,SEN,2020-08-18,1047.89,788.971499825864,,,132.14286
Senegal,SEN,2020-08-19,1011.42,752.591364363026,,,122.71429
Senegal,SEN,2020-08-20,978.97,721.301614413924,,,117
Senegal,SEN,2020-08-21,942.95,694.81295905011,,,116.71429
Senegal,SEN,2020-08-22,905.86,672.753015567455,,,116.85714
Senegal,SEN,2020-08-23,875.7,654.685134238966,,,112.42857
Senegal,SEN,2020-08-24,844.56,640.121362762279,,,110.85714
Senegal,SEN,2020-08-25,816.51,628.537515622769,,,107.28571
Senegal,SEN,2020-08-26,785.68,619.389513632864,,,105.71429
Senegal,SEN,2020-08-27,765.88,612.129611280942,,,105
Senegal,SEN,2020-08-28,730.4,606.214460301709,,,99.28571
Senegal,SEN,2020-08-29,702.14,601.110692369904,,,86.57143
Senegal,SEN,2020-08-30,684.55,596.306273466617,,,86.71429
Senegal,SEN,2020-08-31,657.2,591.325385445307,,,85.42857
Senegal,SEN,2020-09-01,630.66,585.744099067351,,,85.57143
Senegal,SEN,2020-09-02,610.06,579.209658099765,,,79.57143
Senegal,SEN,2020-09-03,599.21,571.461861248167,,,76
Senegal,SEN,2020-09-04,583.38,562.351786040387,,,71
Senegal,SEN,2020-09-05,572.72,551.845249929844,,,70.28571
Senegal,SEN,2020-09-06,556.35,540.019483945453,,,61.57143
Senegal,SEN,2020-09-07,535.87,527.048097547025,,,57.57143
Senegal,SEN,2020-09-08,523.18,513.177598764179,,,55.57143
Senegal,SEN,2020-09-09,506.39,498.699023614015,,,51.28571
Senegal,SEN,2020-09-10,495.67,483.923374971826,,,46.28571
Senegal,SEN,2020-09-11,485.38,469.160527144403,,,44.57143
Senegal,SEN,2020-09-12,472.21,454.704751704448,,,41.28571
Senegal,SEN,2020-09-13,463.92,440.824187703892,,,41.85714
Senegal,SEN,2020-09-14,454.22,427.754188929517,,,41.71429
Senegal,SEN,2020-09-15,442.39,415.691511072822,,,69.28571
Senegal,SEN,2020-09-16,436.24,404.786420900798,,,66.57143
Senegal,SEN,2020-09-17,426.45,395.135975893792,,,66.85714
Senegal,SEN,2020-09-18,419.55,386.783151502805,,,64.57143
Senegal,SEN,2020-09-19,413.63,379.720183007052,,,64.42857
Senegal,SEN,2020-09-20,407.36,373.893240099706,,,62
Senegal,SEN,2020-09-21,392.76,369.212241110387,,,61.71429
Senegal,SEN,2020-09-22,388.5,365.559794252491,,,32.85714
Senegal,SEN,2020-09-23,382.34,362.795939835758,,,32.42857
Senegal,SEN,2020-09-24,372.08,360.760617434965,,,28.28571
